username,rating,comment
loantrn840,5,"Hàng chính hãng,hãng này mình đu đc hơn năm rồi phải nói là màu a12 đúng suất sắc mình xài tới cây t2 rồi và vẫn kh hề chán màu lên đúng đỉnh
Hình ảnh chỉ mang tính chất minh họa"
loanv038,4,"Làm đẹp:môi
Lợi ích:lm đẹp môi:))))
Mẹo:bnbsus

Son giao ko đúng màu 
Nhungma mùi thơm"
locden2006,3,công dụng son độ bền màu bth tui chụp vậy mà màu ở ngoài hồng nha kh bt s dt chụp lên cam nữa 2 cây luon á giá rẻ độ bền màu ổn giao nhanh
locpham78,1,B nào muốn sài lâu dài cấm mua . Cây dài v thôi chứ son ít xỉn
lodchanamalavun,1,"giao hàng thiếu, hàng không đủ"
loi2911,5,"Son ok , đóng gói chưa kỉ cho lắm ... Nói chung là tạm được ......"
loli96,4,chất son glosy lên môi ok lắm ạ vì sắc tố môi mình không hợp với màu son cho lắm nhưng nhìn chung cũng tạm ổn mùi son thì mình không thích cho lắm vì hơi nồng mùi kẹo với lại nghe nó hơi giống như mấy loại son trôi nổi 😂
lolothi,5,"Công dụng:son môi
Độ bền màu:tốt lì

Nghe nói rồi đó em nó nổi nên tôi mua vè dùng , mua về xài đi các bạn"
lomylinh,5,"Màu son đẹp, mùi thơm giá phải chăng, có điều giao hàng hơi lâu"
longchauvothi536,4,son thơm mùi kẹo dính chứ không thấy bóng màu tựa như hồng đều nói chung cũng không ưng
longeov,2,Màu sắc không giống
longphivladimi,5,"Công dụng:lên màu môi
Kết cấu:dạng kem
Độ bền màu:khá bền

Mình mua cho ny mà màu a10 này ny chê là hồng cánh sen huhu với thấy ny bảo đắt hơn mấy mall khác"
longqunlclong,4,son màu cưng lắm nha mn trôi xong vẫn còn lớp tint trông tự nhiên lắm
lothiveu,5,"Mall nên ko cần phải bàn rồi , chất son mượn mịn đánh thích , đảm bảo nha"
love_miku1123,4,vỏ đẹp son bóng bling bling mùi thơm khi chùi thì để lại màu hồng tóm lại là ổn
love_you31,5,"Công dụng:đẹp
Độ bền màu:ok

son đẹp lắm mn ơi 
tem mác đầy đủ các thứ các thứ 
màu này thì không cần bàn ùi =))"
loveeeeemeeeee,4,kinh nghiệm sử dụng sieu dang yeu bao bì uy tin rat dung làm đẹp tot cho lam dep màu hơi tươi so với môi mình
lovenar99,5,Công dụng:cái nắp màu tím nha. mà mh đoảng quá làm rơi mất k chụp đc. nói chung dùng thích. vote 5s
lr7zzawogi,1,đặt 305 giao 307 :)))
lr7zzawogi,1,rất không hài lòng.
lriyldr7iv,1,rất không hài lòng.
ls7t97o0z8,4,công dụng đỏ mỏ độ bền màu 👍 đẹp lắm nha mọi người nên mua màu 05 01 mis với nhau đẹp lắm
ltctuu.05,5,"Giao hàng đủ, nhanh. Son màu đẹp nhưng khá khô với nắp bị dính vân tay. Siêu thích quà tặng. Nên mua nhé mn:D"
lthao23112,5,"Giao hàng nhanh, đóng gói chắc chắn,son thơm dễ chịu, nhẹ và mềm môi, giao đúng màu "
lthaomy_2010,2,giao hàng quá lâu.
lthh.surje,5,Vẫn là ưng màu và chất của blackrouge nhất. Chỉ tiếc là lại k để ý đặt mẫu mới ra
ltmt2502,5,tui bị rớt son dọc đường nma tui mua lại bên chợ thì i chang màu xinh vc a13 mãi tuỵt nkaaaa 💝
lttth634,4,Đóng gói hàng không chắc chắn lắm 😂
lua24,5,"Sản phẩm có mã vạch đàng hoàng, màu lên đẹp, hàng chính hãng nên khá an tâm"
luatinh0103,5,Đây là cây thứ 2 mình mua từ khi biết tới hãng. Nghe nói màu A12 này rất là hot. Mới mua A06 cách đây hơn 10 ngày mà mê quá nên mua tiếp e này.
luckystar2k5,5,"Quá đẹp và chuẩn hàng real của blackrouge luôn ạ. Đúng màu, thơm mùi kẹo nữa😍"
lucluc039,4,độ bền màu son lì chất lượng chưa đánh giá được hàng đóng gói cẩn thận shiper nhiệt tình màu son như hình hài lòng
lujan,5,"Son chính hãng, màu A12 rất hot nên không có gì để bàn. Son lên môi không bị khô nhé, nói chung rất ưng hihi ♥️
Tiếc là mình đặt hàng mấy hôm, gần giao rồi mới có giảm giá, buồn đấy nhé ☹️ "
lunamon418,4,mẹo tạm đc hiệu ứng làm đẹp bình thường bao bì
lunar100,5,Mình mua màu 08 sáng nhất nên k ưng lắm. Lên môi màu hồng khá sến. Mn nên chọn màu khác nhé. Mùi son thơm. Giao nhanh.
luonghong2501,3,mình đặt son 02 màu cam mà giao cho mình màu ko có tý cam nào là sao đó đâu phải son cam mặc dù không thể đổi son lại được vì đã quá ngày trả
luonghuyen916,2,màu hơi thâm
luonghuyenhong,5,"Công dụng:to moi
Độ bền màu:good job

Đã mua thỏi son thứ ba, không có gì để chê hết luôn"
luongngan189,5,"Hiệu ứng làm đẹp:lên màu tây

Son thơm. Chờ giao từ Hcm ra hơi lâu nhưng mà ưng. Bọc hàng xinh xắn. Lên màu đẹp nha hihi"
luongngocanh_202,5,"Công dụng:son
Độ bền màu:70/100

Som xuat săc, gdhsjejdbdbdhdhsjsjdjdjdjdjđjjđj"
luongnhatanh0798,5,Son đánh mịn. Giao hàng nhanh. Đóng gói cẩn thân. Mua đc flash sale nữa. Ưng quá 
luongthihoaithu06hhh,4,khá đẹp phù hợp giá tiền hình ảnh chỉ mang tính mình họa
luongthinhung04,5,Son mướt thơm lì bth
luongthitrinh123,5,"Sản phẩm ok. Son mịn không bị nhanh trôi, màu lên đẹp rất tôn da"
luoyunxii,5,Quét mã có ra hàng chính hãng nha . Siêu sịn sò màu 09 lên đẹp quá trời luôn ấy ạ 😍😍😍
lusad,5,"Màu a12 quốc dân k còn gì để bàn nhe 
Nếu k dịch chắc giao sẽ nhanh hơn
Nói chung là okkkk nhe"
lusamng,1,"Đã nhận hàng, mình ko thích mùi sp, đánh xong có vị ngọt ngọt, sợ sợ, màu lên ko tôn da như quảng cáo. Mong sp về mà ko dùng dc, hiuhiu..."
luthihuong27,3,công dụng chét môu độ bền màu capuvini lì nha kakashow k hợp cho da ngăm đau ạ tui da tb sáng cinf bị xỉn da á nên mn nên mua capuvini màu 04 thui nhá recoment mn mua 04 ạ còn 05 thì b nào thích thâm thâm 1 tí thì chốt nha
luthukiu,5,"Giao hàng nhanh
Đóng gói cẩn thận nhiều lớp 
Chất lượng tốt màu đẹp"
lutieulinh,5,"Mềm mượt môi, thơm mùi kẹo trái cây, lên màu rất chuẩn. Phải nói là tốt hơn cả son Mac, 3ce mà mình từng dùng. Siêu thixxx"
lutieulinh,4,son chất lượng gia qua re nhưng chất lượng tot co cai minh k vua y là ben bo phần giao hàng minh chua nhan dc hàng ma ben giao hàng dám de trên hệ thống là da giao hàng thành công neu hôm nay minh k goi hoi lai thi k bit đơn hàng nao bao giờ moi giao lam an thiếu trách nhiem
luuhaianh1312,4,ship lâu muộn ghê á đã bỏ thêm tiền chọn ghn để nhận hàng sớm rồi mà vẫn bị muộn ngày tuy nhiên khá ưng son màu xinh đánh tự nhiên cực mình môi khô đánh son bóng vào đúng như vị cứu tinh vậy ❤
luuhaiyen2003,2,đóng gói không kĩ mình mua 3 cây bị gãy 1 cây nhé màu thì lên cũng chuẩn nhưng đóng gói chất lượng kém
luuruby,3,"Son đánh có mùi như mùi cồn, rất khô môi, k giống kem lì, màu tươi, lâu trôi. Nói chung cảm thấy k sịn, k thích"
luuthiyen18,4,mẫu mã cũng đẹp son đánh lên môi rất bóng màu cũng đẹp nhưng màu son không giống mẫu mua s02 với s03 mà màu tựa như nhau đều hồng
luvoxpro1,5,"Chất son kem mùi thơm nhẹ. Giao hàng nhanh, đóng gói cẩn thận."
luyntho608,1,rất không hài lòng.
lvee_thoitrangtuivi,2,cskh rất chán cần tư vấn hỗ trợ nhưng toàn kiểu trả lời tự động shop có voucher giảm 137k nhưng k dùng đc cho dù mua hơn tr5 tiền hàng bắt phải tách 2 đơn như kiểu để voucher cho vui vậy 1 đơn ko nhận đc do vận chuyển hư tổn muốn đặt lại shop k hỗ trợ giá 9 9 nữa cho dù lỗi k phải do ng mua
lxb0hzals4,1,rất không hài lòng.
lxlr80om57,4,Độ bền màu:có
lybaongoc._,2,lâu
lyduong2711,5,"son lúc ms đánh lên ẩm mượt môi, chất son mỏng, màu lên môi mik lúc đầu là đỏ hồng đất, son khô r thì cam hồng đất vừa xinh, nói chung là ưng cái bụng nha"
lyduyn878,1,rất không hài lòng.
lyheoooooo,5,"[TB] TẶNG 50% GIÁ TRỊ CHO LẦN NẠP THẺ ĐẦU TIÊN TRÊN MY VIETTEL VÀO CHỦ NHẬT NGÀY 04/12/2022. CT áp dụng khi nạp tiền vào tài khoản viễn thông qua thẻ ATM/quốc tế, ví điện tử có liên kết trên My Viettel. Tiền khuyến mại sử dụng nội mạng trong 15 ngày. Giảm thêm 3%-5% khi nạp tại https://myvt.page.link/naptiencn. LH 198 (0đ). Trân trọng."
lyhuynh1190,5,Hàng mua trên mall lên ok . Giao hang nhanh. Minh cho 5 sao
lyinnguyn,1,xấu màu không giống hình chút nào study and se if they are going
lyly2377,4,Son không được lỳ màu thì tạm được thôi giao thì hơi lâu nói chung tạm được
lylybbbb,5,"Làm đẹp:quas hợp với da ngăm ư
Hiệu ứng làm đẹp:quá Oke"
lylylyly196,5,"Son lên màu tốt còn thơm nữa 
Nhưng mỗi gói hàng là ẩu thui ko có chống sốc hay j
Đc cái giao hàng nhanh shiper zui tính
Nói chung lần đầu mua son nên rất ưng "
lyngc017,2,chờ
lyngockieutrang,2,Độ bền màu:màu son kh đẹp
lynn.xink,1,"Màu ko giống trên ảnh nữa, nchung là sp tệ quá( hình ảnh chỉ mang tc nhận xu)"
lynn2512...iuu,5,"Độ bền màu:tô xong để lại một lớp màu mỏng,  đẹp .
Công dụng:son

Rất ok , rất đẹp , đáng đồng tiền bát gạo 
Đóng gói sản phẩm rất chắc chắn."
lynn2512...iuu,5,"Độ bền màu:chuẩn đẹp
Công dụng:ok

Mình đã từng mua son của shop này rồi hàng rất ok và đẹp ko có để nói nữa í quá là đẹp"
lypeooo,5,Benenneenenenejejejsjjsshbehehejej hẹhejehebehdhdhsn hẹejjejehhejej hêjej
lyphm737,1,Ko biết nói s lun màu son khách xa hình quả cáo Son sài khô môi Nặng môi Lộ vân môi Khó tán 
lyvu168,5,"1) Mặt Nạ Gạo: Mặt Nạ được chiết xuất từ gạo rất giàu vitamin B1, mỗi gói của mặt nạ chứa tới 1,000mg bột gạo nguyên chất, giúp dễ dàng làm sạch, ngoài ra còn tẩy tế bào chết trên da, cải thiện là da tối, đen, sạm, sắc tố không đồng đều dưỡng cho da sáng hơn đẹp hơn."
lyzihuyn,3,"Lợi ích:Dưỡng môi
Bao bì:tạm đc

Sao giao kêu 31/3 mà 1/4 mới giao,mà quan trọng là màu k đúng tí nào !!! Thấy đông lượt
 mua nên mua, mà ai ngờ đâu ra màu cam xấu v???Là sao má ?"
m*****_,5,"Hiệu ứng làm đẹp:ok
Làm đẹp:ok
Mẹo:ok

Giao hành nhanh, nên mua son màu đẹp dkbx xhsj sbbdchhr"
m*****_,5,"Màu xinh, không kén da. Son có mùi thơm. Mua son được tặng hai món quà nữa."
m*****_,3,"Công dụng:SON
Độ bền màu:tốt

Đầu son bị lệch, son màu đỏ tươi ok. Nhưng ko thích cách làm việc của shop nt hủy đơn để đổi địa chỉ giao hàng mà shop vẫn giao. 3 ngày sau mới trả lời lại khách hàng? Ủa"
m*****_,3,A11 làm mình thất vọng quá đi 🤦🤦 đánh lên già lắm ạ. Màu bầm bầm ko tươi cho lắm :(( nói chung hong thích màu này 😭😭😭 săn trúng đợt sale còn 150k cũng đỡ. 
m*****_,3,công dụng son độ bền màu tốt đầu son bị lệch son màu đỏ tươi ok nhưng ko thích cách làm việc của shop nt hủy đơn để đổi địa chỉ giao hàng mà shop vẫn giao 3 ngày sau mới trả lời lại khách hàng ủa
m*****_,1,độ bền màu son tint nhưng chùi nhẹ phát là trôi sạch nhanh trôi son k lên màu đậm như trong hình
m*****_,4,tạm
m*****_,1,màu xấu lắm nó cam lè giam let huhu chất son cx xấu
m*****0,4,"Son lên môi lúc đầu khá mướt, sau hơi khô. Màu quốc dân dùng cho cả người da ngăm, nhưng mình xài lại không thích lắm vì có vẻ làm tối da"
m*****0,4,"Dành cho da:tất cả
Công dụng:mềm môi
Mùi hương:đào"
m*****0,4,son lên môi lúc đầu khá mướt sau hơi khô màu quốc dân dùng cho cả người da ngăm nhưng mình xài lại không thích lắm vì có vẻ làm tối da
m*****0,4,quẹt ra tay thì trông không đến nỗi nhưng lên môi mình nó sáng choang rất sến độ bám màu cũng ko tốt ăn mấy miếng là trôi sạch cả tint luôn
m*****1,5,"Công dụng:son môi

sản phẩm khô môi, lên màu đẹp, khá tươi, không như màu mình mong đợi .. nên mua"
m*****1,3,độ bền màu ko bền công dụng đánh son màu này hơi xấu mn ạ vs cả nghe mùi kh thơm lắm nhưng giá rẻ hợp vs ví tiền học sinh sinh viên thì cũng được 😅
m*****1,4,giao hàng rất lâu đóng gói khá sơ xài nhưng may mắn là kh bị vấn đề gì chưa dùng nên chưa đánh giá chất lượng
m*****1,4,son đẹp chất son mịn hàng quốc tế giao nhanh nhưng mình chon màu hơi xu
m*****1,5,"Hiệu ứng làm đẹp:son môi
Lợi ích:đẹp da trắng da
Làm đẹp:tốt

Màu này siêu đỉnh luôn ạ, thiết kế là ver màu tím nhưng lên màu đỉnh thật sự"
m*****2,5,"Son tạm được, lên màu khá chuẩn. Không gây khô môi. Phấn nước và kem che khuyết điểm chưa sử dụng nên sẽ đánh giá sau"
m*****2,5,"Công dụng:son môi
Độ bền màu:tốt

giao hàng nhanh, đóng gói đẹp, cẩn thận, hàng đúng y như trong mô tả"
m*****2,5,Đóng gói cẩn thận. Cực an tâm vì mua ở mall hàng chính hãng. Son hơi khô nhưng màu xinhh 
m*****2,3,kinh nghiệm sử dụng son bóng đẹp bao bì xinh sang lợi ích làm đẹp đẹp sang nhưng màu không đúng với ảnh mấy
m*****2,3,tất cả sản phẩm của hãng thất vọng nhất là em son bóng này màu khác ảnh rít môi cực
m*****2,5,"Hiệu ứng làm đẹp:tạo màu

giao hành khá nhanh,mình có ktra là hàng chính hãng nha mọi người khá yên tâm,a12 thì khỏi bàn rồi đẹp xĩu nhma theo mình thấy thì chất son rất nhanh khô ấy"
m*****3,4,"Mình đặt từ 26/1 tới 3/2 mới nhận đc,màu a12 thì đỉnh khỏi bàn rồii"
m*****3,5,"Công dụng:làm đẹp
Kết cấu:dạng kem
Độ bền màu:ổn

Về phần son thì rất chi là ổn áp nha. sao khi mở nắp son thì không có rảnh nữa hhhh"
m*****3,5,"Công dụng:giao hàng siêu nhanh son mềm mịn môi
Kết cấu:kem son kem
Độ bền màu:lâu trôi ăn uống thoải mái"
m*****3,5,"Chất lượng sản phẩm tuyệt vời
Đongs gói hàng rất đẹp và chắc chắn"
m*****3,5,"Công dụng:son mềm mịn môi lắm nha thơm nữa
Kết cấu:son kem 36g
Độ bền màu:bền màu lắm nha ăn uinsg thoải mái"
m*****3,4,mình đặt từ 26 1 tới 3 2 mới nhận đc màu a12 thì đỉnh khỏi bàn rồi
m*****3,4,giao hàng nhanh màu có vẻ không dúng như hình mẫu lau đi lớp bóng còn 1 lớp nhẹ
m*****3,2,son mịn dạng bột bôi lên môi mềm nhưng không đc lì nhanh trôi nhé
m*****3,4,công dụng làm đẹp độ bền màu lâu trôi mẹ bỉm thấy ưng nhưng giao hàng hơi lâu 4 sao thôi nhá
m*****4,5,"Độ bền màu:sin lì
Công dụng:son môi

A12 thì đẹp miễn bàn ruiii, nên mua nhaaa mọi người"
m*****4,5,"Công dụng:son đẹp
Độ bền màu:lâu trôi

mua cho người yêu thấy rất ưng màu xinh và đẹp lắm"
m*****4,5,"Son lên chuẩn màu, siêu xinh luôn, lên môi không bị khô, chuẩn hàng real"
m*****4,5,"Màu son đẹp, thơm mùi bút nho. Chất son đỉnh, đóng gói trong hộp siêu cưng."
m*****4,5,"Công dụng:trang điểm
Kết cấu:mịn,thơm mùi hoa quả
Độ bền màu:nhanh phai

Mình săn sale nên hết có 202k ,hời ghê"
m*****4,5,"Màu son xinh lắm, với da không thiên trắng như mình thì vẫn khá tôn da nha"
m*****4,3,son vừa nhận nhưng cảm giác bị vơi
m*****4,4,"Công dụng:dưỡng ẩm cho môi
Mùi hương:thơm nhẹ mùi đào, dâu thì kiểu hương như kẹo dâu

Hàng rất tốt,đóng gói cũng kĩ càng, giao nhanh mà hàng hóa nhận về cây dâu thì mới lên môi là nó nát còn kiểu như sạn sạn kiểu gì, cây đào thì quá tốt, thơm"
